"","id","region","plot_smpl","year","age","NDVI","aspect","dem","slope","soilfert","soiltext","map","mmp1","mmp7","pcv","apan","tmax01","tmin07","radtot_21jun","radtot_21dec","lat","lon"
"1595",359358,"CB","CB_23",2014,6.6009582477755,0.434075,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1596",359358,"CB","CB_23",2015,7.59297284964636,0.3413,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1597",359358,"CB","CB_23",2016,8.59958932238193,0.449075,236.905289493193,998.697882537692,14.5679220315221,1,4,477.916987648108,2.22631738404106,70.9473524388449,576.781273076828,2090.90289750694,21.5044906573132,3.33809952049834,2660.57397460938,9621.01171875,-32.41166667,19.16083333
"1598",359361,"CB","CB_36",2000,2.24229979466119,0.3397,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1599",359361,"CB","CB_36",2001,3.22245037645448,0.321066666666667,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1600",359361,"CB","CB_36",2002,4.24366872005476,0.333875,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1601",359361,"CB","CB_36",2003,5.24298425735797,0.336225,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1602",359361,"CB","CB_36",2004,6.24229979466119,0.3566,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1603",359361,"CB","CB_36",2005,7.24435318275154,0.367,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
"1604",359361,"CB","CB_36",2006,8.24366872005476,0.390025,245.115228801275,1099.65693882707,17.4957553147979,1,4,461.80360554986,2,68.2691969694157,579.226284947926,2077.56615885438,21.3791799583743,3.26818057725575,2490.82739257812,9658.0693359375,-32.41305556,19.17
